"","Moran.global","P.value","run","Comparison.type","Yard.Diff","Neighbor.Distance","Num.Nursery","Mimicry","Constraints","Step","Run"
"284",0.219579313239401,0,287,"equal",0,9,1,TRUE,"off",99,284
"285",0.359739362568502,0,288,"equal",0,9,1,TRUE,"off",99,285
"286",0.358361775562278,0,289,"equal",0,9,1,TRUE,"off",99,286
"287",0.216338470133142,0,290,"equal",0,9,1,TRUE,"off",99,287
"288",0.342959226044771,0,294,"equal",0,12,1,TRUE,"off",99,288
"289",0.323342023117185,0,295,"equal",0,12,1,TRUE,"off",99,289
"290",0.360555788267482,0,297,"equal",0,12,1,TRUE,"off",99,290
"291",0.0191412079482938,0,301,"equal",1,1,1,TRUE,"off",37,291
"292",0.0189395930114317,0,302,"equal",1,1,1,TRUE,"off",42,292
"293",0.0190811899853215,0,303,"equal",1,1,1,TRUE,"off",40,293
"294",0.0188476934723372,0,304,"equal",1,1,1,TRUE,"off",30,294
"295",0.0200461446728781,0,305,"equal",1,1,1,TRUE,"off",43,295
"296",0.0205441960546568,0,306,"equal",1,1,1,TRUE,"off",40,296
"297",0.0201653962858573,0,307,"equal",1,1,1,TRUE,"off",36,297
"298",0.0240156691234789,0,308,"equal",1,1,1,TRUE,"off",36,298
"299",0.0175646378334072,0,309,"equal",1,1,1,TRUE,"off",35,299
"300",0.0175616550232629,0,310,"equal",1,1,1,TRUE,"off",36,300
"301",0.0387950622705744,0,311,"equal",1,3,1,TRUE,"off",37,301
"302",0.0369053149854271,0,312,"equal",1,3,1,TRUE,"off",35,302
"303",0.0348784202583846,0,313,"equal",1,3,1,TRUE,"off",37,303
"304",0.0484402009232878,0,314,"equal",1,3,1,TRUE,"off",46,304
"305",0.0332329097488523,0,315,"equal",1,3,1,TRUE,"off",41,305
"306",0.0309420468705063,0,316,"equal",1,3,1,TRUE,"off",42,306
"307",0.0350097266857787,0,317,"equal",1,3,1,TRUE,"off",40,307
