"","Mantel.local","Class.Index","P.value","run","Comparison.type","Yard.diff","Neighbor.distance","Num.nursery","Mimicry","Constraints","Step"
"18.10",0.00580242561772966,21,0.108910891089109,18,"equal-or-greater","0",3,1,TRUE,"off",99
"18.11",0.00299768438966549,23,0.118811881188119,18,"equal-or-greater","0",3,1,TRUE,"off",99
"18.12",0.00221689354237988,25,0.128712871287129,18,"equal-or-greater","0",3,1,TRUE,"off",99
"18.13",0.00145707460067514,27,0.138613861386139,18,"equal-or-greater","0",3,1,TRUE,"off",99
"18.14",0.00086113222639526,29,0.148514851485149,18,"equal-or-greater","0",3,1,TRUE,"off",99
"19",0.0254693020372239,1,0.0099009900990099,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.1",0.033825744532591,3,0.0198019801980198,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.2",0.0329079413001382,5,0.0297029702970297,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.3",0.0272514246989073,7,0.0396039603960396,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.4",0.0228869264191596,9,0.0495049504950495,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.5",0.0174599413738807,11,0.0594059405940594,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.6",0.0125938274388341,13,0.0693069306930693,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.7",0.00792001650796418,15,0.0792079207920792,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.8",0.00471382011435545,17,0.0891089108910891,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.9",0.00220193438554738,19,0.099009900990099,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.10",0.00127846235758732,21,0.108910891089109,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.11",-0.00122277755851585,23,0.118811881188119,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.12",-0.00256403535757536,25,0.128712871287129,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.13",-0.00312014226046469,27,0.138613861386139,19,"equal-or-greater","0",3,1,TRUE,"off",99
"19.14",-0.00319753338795339,29,0.148514851485149,19,"equal-or-greater","0",3,1,TRUE,"off",99
"20",0.0264545487912668,1,0.0099009900990099,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.1",0.0354615585433774,3,0.0198019801980198,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.2",0.0348436420306251,5,0.0297029702970297,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.3",0.0289353806328441,7,0.0396039603960396,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.4",0.024314225170737,9,0.0495049504950495,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.5",0.0189735495811085,11,0.0594059405940594,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.6",0.0143459723175099,13,0.0693069306930693,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.7",0.00961935785710479,15,0.0792079207920792,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.8",0.00681286270520781,17,0.0891089108910891,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.9",0.00473310707863985,19,0.099009900990099,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.10",0.00446108234950615,21,0.108910891089109,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.11",0.00265436815187578,23,0.118811881188119,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.12",0.00204212125814273,25,0.128712871287129,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.13",0.00169561615124051,27,0.138613861386139,20,"equal-or-greater","0",3,1,TRUE,"off",99
"20.14",0.00159794281281284,29,0.148514851485149,20,"equal-or-greater","0",3,1,TRUE,"off",99
"21",0.0102571780622823,1,0.0099009900990099,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.1",0.0151277561428321,3,0.0198019801980198,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.2",0.017772572506775,5,0.0297029702970297,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.3",0.0173589360678405,7,0.0396039603960396,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.4",0.0179361825998854,9,0.0495049504950495,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.5",0.0170265948441366,11,0.0594059405940594,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.6",0.0162478838475002,13,0.0693069306930693,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.7",0.0142097683140615,15,0.0792079207920792,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.8",0.0124799876743952,17,0.0891089108910891,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.9",0.011265201114303,19,0.099009900990099,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.10",0.0104743482666372,21,0.108910891089109,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.11",0.00819192998445876,23,0.118811881188119,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.12",0.00710094145750326,25,0.128712871287129,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.13",0.00567768169574057,27,0.138613861386139,21,"equal-or-greater","0",6,1,TRUE,"off",99
"21.14",0.0047615938278379,29,0.148514851485149,21,"equal-or-greater","0",6,1,TRUE,"off",99
"22",0.0104294931011077,1,0.0099009900990099,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.1",0.0159219149935575,3,0.0198019801980198,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.2",0.0189437644968214,5,0.0297029702970297,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.3",0.0191486448927599,7,0.0396039603960396,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.4",0.0200990373728624,9,0.0495049504950495,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.5",0.0189525971527554,11,0.0594059405940594,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.6",0.0189826316792593,13,0.0693069306930693,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.7",0.016991943564595,15,0.0792079207920792,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.8",0.0154866529261506,17,0.0891089108910891,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.9",0.0140122636957673,19,0.099009900990099,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.10",0.0124679449976511,21,0.108910891089109,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.11",0.0100604054737049,23,0.118811881188119,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.12",0.0087025679738656,25,0.128712871287129,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.13",0.00652394081949752,27,0.138613861386139,22,"equal-or-greater","0",6,1,TRUE,"off",99
"22.14",0.00501749275363939,29,0.148514851485149,22,"equal-or-greater","0",6,1,TRUE,"off",99
"23",0.00964466946798254,1,0.0099009900990099,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.1",0.0146324428829421,3,0.0198019801980198,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.2",0.0172798083882403,5,0.0297029702970297,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.3",0.0173367878640259,7,0.0396039603960396,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.4",0.0181908194039791,9,0.0495049504950495,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.5",0.0172873810139619,11,0.0594059405940594,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.6",0.0170777293167044,13,0.0693069306930693,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.7",0.0151562621799245,15,0.0792079207920792,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.8",0.0136812068235457,17,0.0891089108910891,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.9",0.0122543319193737,19,0.099009900990099,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.10",0.0107790123947783,21,0.108910891089109,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.11",0.00870216951613686,23,0.118811881188119,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.12",0.00735566222179631,25,0.128712871287129,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.13",0.00553605296162998,27,0.138613861386139,23,"equal-or-greater","0",6,1,TRUE,"off",99
"23.14",0.00416319978447314,29,0.148514851485149,23,"equal-or-greater","0",6,1,TRUE,"off",99
"24",0.0103288705605165,1,0.0099009900990099,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.1",0.0158070510317144,3,0.0198019801980198,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.2",0.0188112036684778,5,0.0297029702970297,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.3",0.0189391827867423,7,0.0396039603960396,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.4",0.0201854539427382,9,0.0495049504950495,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.5",0.0196351659203285,11,0.0594059405940594,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.6",0.020006724791683,13,0.0693069306930693,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.7",0.0183146535725778,15,0.0792079207920792,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.8",0.0170597897856815,17,0.0891089108910891,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.9",0.0159209730324172,19,0.099009900990099,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.10",0.0146465617990256,21,0.108910891089109,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.11",0.0122133543039163,23,0.118811881188119,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.12",0.0105810717424384,25,0.128712871287129,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.13",0.00817486345588476,27,0.138613861386139,24,"equal-or-greater","0",6,1,TRUE,"off",99
"24.14",0.00651601345410635,29,0.148514851485149,24,"equal-or-greater","0",6,1,TRUE,"off",99
"25",0.0114205938307818,1,0.0099009900990099,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.1",0.0173469777208266,3,0.0198019801980198,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.2",0.0204658393085975,5,0.0297029702970297,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.3",0.0206019638211386,7,0.0396039603960396,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.4",0.021844758534792,9,0.0495049504950495,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.5",0.0207619854448854,11,0.0594059405940594,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.6",0.0208194866212558,13,0.0693069306930693,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.7",0.0185704476083716,15,0.0792079207920792,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.8",0.0167992202423556,17,0.0891089108910891,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.9",0.0152685166869075,19,0.099009900990099,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.10",0.0137251922566101,21,0.108910891089109,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.11",0.0112612283698085,23,0.118811881188119,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.12",0.0099883258030314,25,0.128712871287129,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.13",0.00791455626382293,27,0.138613861386139,25,"equal-or-greater","0",6,1,TRUE,"off",99
"25.14",0.00633468892858236,29,0.148514851485149,25,"equal-or-greater","0",6,1,TRUE,"off",99
"26",0.00800997020164765,1,0.0099009900990099,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.1",0.0120298892900701,3,0.0198019801980198,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.2",0.0139599042139721,5,0.0297029702970297,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.3",0.0137890390255166,7,0.0396039603960396,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.4",0.0142613874421649,9,0.0495049504950495,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.5",0.0135572733922015,11,0.0594059405940594,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.6",0.0132061931948675,13,0.0693069306930693,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.7",0.0115671933265428,15,0.0792079207920792,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.8",0.0103278010353695,17,0.0891089108910891,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.9",0.00925514694503833,19,0.099009900990099,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.10",0.0083983071638147,21,0.108910891089109,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.11",0.00676323122593366,23,0.118811881188119,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.12",0.00605818641326107,25,0.128712871287129,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.13",0.00505568904412662,27,0.138613861386139,26,"equal-or-greater","0",6,1,TRUE,"off",99
"26.14",0.00459401496560541,29,0.148514851485149,26,"equal-or-greater","0",6,1,TRUE,"off",99
"27",0.0111336575597852,1,0.0099009900990099,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.1",0.0165997987469544,3,0.0198019801980198,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.2",0.0196617646271204,5,0.0297029702970297,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.3",0.0197023224693825,7,0.0396039603960396,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.4",0.0204945795297492,9,0.0495049504950495,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.5",0.0195110823392934,11,0.0594059405940594,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.6",0.0190020342908743,13,0.0693069306930693,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.7",0.0168863402964392,15,0.0792079207920792,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.8",0.0150804110359564,17,0.0891089108910891,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.9",0.0135748481083815,19,0.099009900990099,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.10",0.0123786549113579,21,0.108910891089109,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.11",0.0101427853716746,23,0.118811881188119,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.12",0.00903129610282816,25,0.128712871287129,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.13",0.00736236456167491,27,0.138613861386139,27,"equal-or-greater","0",6,1,TRUE,"off",99
"27.14",0.00665596062898687,29,0.148514851485149,27,"equal-or-greater","0",6,1,TRUE,"off",99
"28",0.0101930262558331,1,0.0099009900990099,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.1",0.0154034241101689,3,0.0198019801980198,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.2",0.0181668700009934,5,0.0297029702970297,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.3",0.0184484724758577,7,0.0396039603960396,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.4",0.0196822734944221,9,0.0495049504950495,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.5",0.0190232053917107,11,0.0594059405940594,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.6",0.0192819852648185,13,0.0693069306930693,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.7",0.0174972696409638,15,0.0792079207920792,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.8",0.0161157321899475,17,0.0891089108910891,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.9",0.0149553207377952,19,0.099009900990099,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.10",0.0137425660795716,21,0.108910891089109,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.11",0.0117028403209053,23,0.118811881188119,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.12",0.0106509875262849,25,0.128712871287129,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.13",0.00874985236020496,27,0.138613861386139,28,"equal-or-greater","0",6,1,TRUE,"off",99
"28.14",0.00786497059734932,29,0.148514851485149,28,"equal-or-greater","0",6,1,TRUE,"off",99
"29",0.00909824988827207,1,0.0099009900990099,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.1",0.0136994285021769,3,0.0198019801980198,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.2",0.016058152251233,5,0.0297029702970297,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.3",0.015838050389547,7,0.0396039603960396,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.4",0.0162655268843026,9,0.0495049504950495,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.5",0.015090962245964,11,0.0594059405940594,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.6",0.0143494449738333,13,0.0693069306930693,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.7",0.012267121982863,15,0.0792079207920792,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.8",0.01049476283268,17,0.0891089108910891,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.9",0.00897947692474089,19,0.099009900990099,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.10",0.00794523894752702,21,0.108910891089109,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.11",0.00594927984413704,23,0.118811881188119,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.12",0.00462262457263965,25,0.128712871287129,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.13",0.00308432848085051,27,0.138613861386139,29,"equal-or-greater","0",6,1,TRUE,"off",99
"29.14",0.00196359489536034,29,0.148514851485149,29,"equal-or-greater","0",6,1,TRUE,"off",99
"30",0.0101297652591966,1,0.0099009900990099,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.1",0.0151351566286016,3,0.0198019801980198,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.2",0.0177257751131839,5,0.0297029702970297,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.3",0.01764303699187,7,0.0396039603960396,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.4",0.018430972342953,9,0.0495049504950495,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.5",0.017334350461128,11,0.0594059405940594,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.6",0.0167855524764598,13,0.0693069306930693,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.7",0.0144610415721639,15,0.0792079207920792,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.8",0.0124736241088682,17,0.0891089108910891,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.9",0.0107830115040588,19,0.099009900990099,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.10",0.00958959701689347,21,0.108910891089109,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.11",0.00725753622137957,23,0.118811881188119,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.12",0.00572233385375293,25,0.128712871287129,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.13",0.00391347924421847,27,0.138613861386139,30,"equal-or-greater","0",6,1,TRUE,"off",99
"30.14",0.00243638573339086,29,0.148514851485149,30,"equal-or-greater","0",6,1,TRUE,"off",99
"31",0.00578477978943171,1,0.0099009900990099,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.1",0.0087400821163356,3,0.0198019801980198,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.2",0.0105469965828188,5,0.0297029702970297,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.3",0.0111377232659428,7,0.0396039603960396,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.4",0.0122511426400222,9,0.0495049504950495,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.5",0.0124793699493056,11,0.0594059405940594,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.6",0.0129696652303055,13,0.0693069306930693,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.7",0.0123049456396282,15,0.0792079207920792,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.8",0.0120227952138324,17,0.0891089108910891,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.9",0.0119707657241199,19,0.099009900990099,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.10",0.0118557005360962,21,0.108910891089109,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.11",0.0106396562172228,23,0.118811881188119,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.12",0.0104233674921274,25,0.128712871287129,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.13",0.00935373917255142,27,0.138613861386139,31,"equal-or-greater","0",9,1,TRUE,"off",94
"31.14",0.00874644110277739,29,0.148514851485149,31,"equal-or-greater","0",9,1,TRUE,"off",94
"32",0.00564270163277767,1,0.0099009900990099,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.1",0.00847619137337097,3,0.0198019801980198,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.2",0.00995467072187039,5,0.0297029702970297,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.3",0.0101918542263058,7,0.0396039603960396,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.4",0.0111559750826359,9,0.0495049504950495,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.5",0.0112233383234685,11,0.0594059405940594,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.6",0.0112093059169361,13,0.0693069306930693,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.7",0.0102849707750338,15,0.0792079207920792,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.8",0.00970716440500459,17,0.0891089108910891,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.9",0.00925493103422996,19,0.099009900990099,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.10",0.00911792545509654,21,0.108910891089109,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.11",0.00772310790488875,23,0.118811881188119,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.12",0.00710488319584963,25,0.128712871287129,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.13",0.00611296069189409,27,0.138613861386139,32,"equal-or-greater","0",9,1,TRUE,"off",72
"32.14",0.0054442087436634,29,0.148514851485149,32,"equal-or-greater","0",9,1,TRUE,"off",72
"33",0.00397866895815246,1,0.0099009900990099,33,"equal-or-greater","0",9,1,TRUE,"off",91
"33.1",0.00630454610757463,3,0.0198019801980198,33,"equal-or-greater","0",9,1,TRUE,"off",91
"33.2",0.00771660598714894,5,0.0297029702970297,33,"equal-or-greater","0",9,1,TRUE,"off",91
"33.3",0.00819120695371926,7,0.0396039603960396,33,"equal-or-greater","0",9,1,TRUE,"off",91
"33.4",0.00892631716281642,9,0.0495049504950495,33,"equal-or-greater","0",9,1,TRUE,"off",91
"33.5",0.0087464926531169,11,0.0594059405940594,33,"equal-or-greater","0",9,1,TRUE,"off",91
"33.6",0.00916037305916342,13,0.0693069306930693,33,"equal-or-greater","0",9,1,TRUE,"off",91
"33.7",0.00867746629155317,15,0.0792079207920792,33,"equal-or-greater","0",9,1,TRUE,"off",91
"33.8",0.00852061032524866,17,0.0891089108910891,33,"equal-or-greater","0",9,1,TRUE,"off",91
"33.9",0.00848879225557663,19,0.099009900990099,33,"equal-or-greater","0",9,1,TRUE,"off",91
"33.10",0.00833389565811053,21,0.108910891089109,33,"equal-or-greater","0",9,1,TRUE,"off",91
"33.11",0.00763712799019086,23,0.118811881188119,33,"equal-or-greater","0",9,1,TRUE,"off",91
