"","Mantel.local","Class.Index","P.value","run","Happy.type","Yard.diff","Neighbor.distance","Num.nursery","Mimicry","Constraint","Step"
"18.10",-0.000263461451608632,21,0.613861386138614,18,"equal-or-greater",0,3,1,TRUE,"random",20
"18.11",-0.000255063015001323,23,0.920792079207921,18,"equal-or-greater",0,3,1,TRUE,"random",20
"18.12",-0.000242180945846923,25,1,18,"equal-or-greater",0,3,1,TRUE,"random",20
"18.13",-0.000227103308717039,27,1,18,"equal-or-greater",0,3,1,TRUE,"random",20
"18.14",0.000208104247504889,29,1,18,"equal-or-greater",0,3,1,TRUE,"random",20
"19",0.0110420625247705,1,0.0099009900990099,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.1",0.0109866719504989,3,0.0198019801980198,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.2",0.00566464816453072,5,0.0297029702970297,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.3",0.0021616301469372,7,0.0396039603960396,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.4",0.000601539072810506,9,0.0495049504950495,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.5",0.000216876303733796,11,0.267326732673267,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.6",1.33351156742484e-05,13,0.534653465346535,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.7",-3.86487141063233e-05,15,0.801980198019802,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.8",8.1163435325151e-05,17,1,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.9",0.000237909386347785,19,1,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.10",0.000166673109847358,21,1,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.11",-4.75460730120421e-05,23,1,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.12",0.00025892771128099,25,1,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.13",0.00044690353399144,27,1,19,"equal-or-greater",0,3,1,TRUE,"random",23
"19.14",0.000557424155416203,29,1,19,"equal-or-greater",0,3,1,TRUE,"random",23
"20",0.010394750287068,1,0.0099009900990099,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.1",0.0104894821609452,3,0.0198019801980198,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.2",0.00565423457796171,5,0.0297029702970297,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.3",0.00251583300558829,7,0.0396039603960396,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.4",0.00117239966675952,9,0.0495049504950495,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.5",0.000648939305152676,11,0.0594059405940594,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.6",0.00026865828612986,13,0.257425742574257,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.7",0.000319422745926196,15,0.435643564356436,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.8",0.000519912502283428,17,0.475247524752475,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.9",0.000579379598671065,19,0.435643564356436,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.10",0.00103164609253127,21,0.148514851485149,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.11",0.0010705786557478,23,0.118811881188119,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.12",0.00113613959144019,25,0.247524752475248,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.13",0.000886926099065137,27,0.297029702970297,20,"equal-or-greater",0,3,1,TRUE,"random",21
"20.14",0.000849145402958768,29,0.495049504950495,20,"equal-or-greater",0,3,1,TRUE,"random",21
"21",0.029668198820029,1,0.0099009900990099,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.1",0.0395191463521473,3,0.0198019801980198,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.2",0.0386134614244809,5,0.0297029702970297,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.3",0.0330295445262631,7,0.0396039603960396,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.4",0.0307172493853334,9,0.0495049504950495,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.5",0.0272176800362297,11,0.0594059405940594,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.6",0.0263507129059408,13,0.0693069306930693,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.7",0.0244016966620928,15,0.0792079207920792,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.8",0.02406813439477,17,0.0891089108910891,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.9",0.0246390815378922,19,0.099009900990099,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.10",0.0254931224370126,21,0.108910891089109,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.11",0.0240634392276634,23,0.118811881188119,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.12",0.0247202284723112,25,0.128712871287129,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.13",0.0231911140638779,27,0.138613861386139,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"21.14",0.0230796033527038,29,0.148514851485149,21,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22",0.0302236296687839,1,0.0099009900990099,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.1",0.0408668885922919,3,0.0198019801980198,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.2",0.0406899059917218,5,0.0297029702970297,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.3",0.0358734817484365,7,0.0396039603960396,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.4",0.0341240594231888,9,0.0495049504950495,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.5",0.0302689814314661,11,0.0594059405940594,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.6",0.0298565606825963,13,0.0693069306930693,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.7",0.0276718263406898,15,0.0792079207920792,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.8",0.0275475968164706,17,0.0891089108910891,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.9",0.0279242435788317,19,0.099009900990099,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.10",0.028183093134439,21,0.108910891089109,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.11",0.0266203162608717,23,0.118811881188119,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.12",0.0273789411124179,25,0.128712871287129,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.13",0.0257759665575971,27,0.138613861386139,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"22.14",0.0251902298586863,29,0.148514851485149,22,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23",0.0286603245984847,1,0.0099009900990099,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.1",0.038802068963509,3,0.0198019801980198,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.2",0.0387529534585404,5,0.0297029702970297,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.3",0.0345114277393743,7,0.0396039603960396,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.4",0.0337825387224553,9,0.0495049504950495,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.5",0.0311056795089832,11,0.0594059405940594,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.6",0.0316118968400703,13,0.0693069306930693,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.7",0.0300854184868084,15,0.0792079207920792,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.8",0.0306292541166937,17,0.0891089108910891,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.9",0.0321891718244711,19,0.099009900990099,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.10",0.0331872581129831,21,0.108910891089109,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.11",0.0315505821804296,23,0.118811881188119,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.12",0.0322922178275008,25,0.128712871287129,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.13",0.0304226809537174,27,0.138613861386139,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"23.14",0.0300778692068305,29,0.148514851485149,23,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24",0.0298027569102962,1,0.0099009900990099,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.1",0.0400660627989939,3,0.0198019801980198,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.2",0.0397434150933547,5,0.0297029702970297,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.3",0.0351169190930232,7,0.0396039603960396,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.4",0.0335415749206201,9,0.0495049504950495,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.5",0.0301553268919302,11,0.0594059405940594,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.6",0.0302646483101263,13,0.0693069306930693,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.7",0.0284533537298151,15,0.0792079207920792,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.8",0.0280079333319919,17,0.0891089108910891,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.9",0.0280831806355197,19,0.099009900990099,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.10",0.0276429043232798,21,0.108910891089109,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.11",0.0258739046608889,23,0.118811881188119,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.12",0.0266489928121978,25,0.128712871287129,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.13",0.0254550789677327,27,0.138613861386139,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"24.14",0.025664080888259,29,0.148514851485149,24,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25",0.0320166298973825,1,0.0099009900990099,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.1",0.0429202707758824,3,0.0198019801980198,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.2",0.0422349566124014,5,0.0297029702970297,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.3",0.0364758796359959,7,0.0396039603960396,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.4",0.0344562142620482,9,0.0495049504950495,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.5",0.0303754144127758,11,0.0594059405940594,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.6",0.0299456263998496,13,0.0693069306930693,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.7",0.0277257240534643,15,0.0792079207920792,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.8",0.0275511624510163,17,0.0891089108910891,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.9",0.0282987965862756,19,0.099009900990099,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.10",0.0286872710610242,21,0.108910891089109,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.11",0.0275996898566907,23,0.118811881188119,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.12",0.028880301206655,25,0.128712871287129,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.13",0.0279639397817577,27,0.138613861386139,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"25.14",0.0279436361228997,29,0.148514851485149,25,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26",0.0300661681290123,1,0.0099009900990099,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.1",0.0407119004799372,3,0.0198019801980198,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.2",0.0405385517110073,5,0.0297029702970297,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.3",0.0354733290084165,7,0.0396039603960396,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.4",0.033341467644402,9,0.0495049504950495,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.5",0.0291726736477604,11,0.0594059405940594,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.6",0.0284253725876053,13,0.0693069306930693,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.7",0.0260912775423162,15,0.0792079207920792,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.8",0.0254841878271325,17,0.0891089108910891,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.9",0.025429964140582,19,0.099009900990099,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.10",0.0255609125441225,21,0.108910891089109,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.11",0.0241437805789467,23,0.118811881188119,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.12",0.0250618303585918,25,0.128712871287129,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.13",0.0241470063590724,27,0.138613861386139,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"26.14",0.0243669673277033,29,0.148514851485149,26,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27",0.0312529788751597,1,0.0099009900990099,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.1",0.0414794089504193,3,0.0198019801980198,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.2",0.0403807329697215,5,0.0297029702970297,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.3",0.0344218863995694,7,0.0396039603960396,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.4",0.0317950954102198,9,0.0495049504950495,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.5",0.0276992455743827,11,0.0594059405940594,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.6",0.0269167949880759,13,0.0693069306930693,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.7",0.0248370645018815,15,0.0792079207920792,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.8",0.0247182898956675,17,0.0891089108910891,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.9",0.0250738368958214,19,0.099009900990099,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.10",0.0254589106172415,21,0.108910891089109,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.11",0.0238144899242304,23,0.118811881188119,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.12",0.0243641586009158,25,0.128712871287129,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.13",0.0229621422181575,27,0.138613861386139,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"27.14",0.0223384612007412,29,0.148514851485149,27,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28",0.0312263478753897,1,0.0099009900990099,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.1",0.042022775794971,3,0.0198019801980198,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.2",0.0413249151936428,5,0.0297029702970297,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.3",0.0356512583919493,7,0.0396039603960396,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.4",0.0332150337935721,9,0.0495049504950495,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.5",0.029212810463271,11,0.0594059405940594,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.6",0.0291221139673987,13,0.0693069306930693,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.7",0.0273990830180749,15,0.0792079207920792,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.8",0.0274039744439386,17,0.0891089108910891,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.9",0.0284566846358889,19,0.099009900990099,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.10",0.0294987059236234,21,0.108910891089109,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.11",0.0284932232650723,23,0.118811881188119,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.12",0.0299616154841437,25,0.128712871287129,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.13",0.0287524757805005,27,0.138613861386139,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"28.14",0.0283596652112658,29,0.148514851485149,28,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29",0.0307325499812801,1,0.0099009900990099,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.1",0.0419424965363747,3,0.0198019801980198,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.2",0.0420370665379077,5,0.0297029702970297,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.3",0.0367854279704626,7,0.0396039603960396,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.4",0.034303295900317,9,0.0495049504950495,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.5",0.0294463629310756,11,0.0594059405940594,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.6",0.0284172161057352,13,0.0693069306930693,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.7",0.0259701706480458,15,0.0792079207920792,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.8",0.0260208083165697,17,0.0891089108910891,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.9",0.0270873387798996,19,0.099009900990099,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.10",0.0278223198485486,21,0.108910891089109,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.11",0.0271326132046575,23,0.118811881188119,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.12",0.0282993374212386,25,0.128712871287129,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.13",0.0270188707610644,27,0.138613861386139,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"29.14",0.0269041062077751,29,0.148514851485149,29,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30",0.0316741073070295,1,0.0099009900990099,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.1",0.042812936262362,3,0.0198019801980198,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.2",0.0426235259324456,5,0.0297029702970297,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.3",0.0371006459725921,7,0.0396039603960396,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.4",0.034709028753746,9,0.0495049504950495,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.5",0.0299725598230466,11,0.0594059405940594,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.6",0.0294992301468379,13,0.0693069306930693,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.7",0.0271157524633484,15,0.0792079207920792,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.8",0.0270083711028236,17,0.0891089108910891,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.9",0.02779841377971,19,0.099009900990099,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.10",0.0282194201615422,21,0.108910891089109,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.11",0.0274007509747743,23,0.118811881188119,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.12",0.0287823443130413,25,0.128712871287129,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.13",0.0275007727028605,27,0.138613861386139,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"30.14",0.0268888336862282,29,0.148514851485149,30,"equal-or-greater",0,3,1,TRUE,"by-block",99
"31",0.0274873221250625,1,0.0099009900990099,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.1",0.0360268320612911,3,0.0198019801980198,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.2",0.0349648923329763,5,0.0297029702970297,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.3",0.0289660140748634,7,0.0396039603960396,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.4",0.0243266451872434,9,0.0495049504950495,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.5",0.0195063746786908,11,0.0594059405940594,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.6",0.0145839073729516,13,0.0693069306930693,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.7",0.010119102091453,15,0.0792079207920792,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.8",0.00722522477791181,17,0.0891089108910891,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.9",0.00514785761242479,19,0.099009900990099,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.10",0.00538732150628087,21,0.108910891089109,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.11",0.00299163755005398,23,0.118811881188119,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.12",0.00218374459342279,25,0.128712871287129,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.13",0.00179444436309285,27,0.138613861386139,31,"equal-or-greater",0,3,4,TRUE,"off",99
"31.14",0.00171078502148736,29,0.148514851485149,31,"equal-or-greater",0,3,4,TRUE,"off",99
"32",0.0276807687325007,1,0.0099009900990099,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.1",0.0371138337969768,3,0.0198019801980198,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.2",0.0372264255543139,5,0.0297029702970297,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.3",0.0325361668937241,7,0.0396039603960396,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.4",0.0297069682281728,9,0.0495049504950495,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.5",0.0254000494893258,11,0.0594059405940594,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.6",0.0228101270133092,13,0.0693069306930693,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.7",0.0188582938783673,15,0.0792079207920792,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.8",0.0165752681256559,17,0.0891089108910891,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.9",0.0151017702571507,19,0.099009900990099,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.10",0.0148091542020149,21,0.108910891089109,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.11",0.0126332846987878,23,0.118811881188119,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.12",0.012233008581883,25,0.128712871287129,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.13",0.0108141018979981,27,0.138613861386139,32,"equal-or-greater",0,3,4,TRUE,"off",99
"32.14",0.0102633395975366,29,0.148514851485149,32,"equal-or-greater",0,3,4,TRUE,"off",99
"33",0.0295480485037699,1,0.0099009900990099,33,"equal-or-greater",0,3,4,TRUE,"off",99
"33.1",0.0395008333284357,3,0.0198019801980198,33,"equal-or-greater",0,3,4,TRUE,"off",99
"33.2",0.039174550835305,5,0.0297029702970297,33,"equal-or-greater",0,3,4,TRUE,"off",99
"33.3",0.0335111703202323,7,0.0396039603960396,33,"equal-or-greater",0,3,4,TRUE,"off",99
"33.4",0.0298809451632073,9,0.0495049504950495,33,"equal-or-greater",0,3,4,TRUE,"off",99
"33.5",0.0248808519127571,11,0.0594059405940594,33,"equal-or-greater",0,3,4,TRUE,"off",99
"33.6",0.0214222707697916,13,0.0693069306930693,33,"equal-or-greater",0,3,4,TRUE,"off",99
"33.7",0.0175488298601388,15,0.0792079207920792,33,"equal-or-greater",0,3,4,TRUE,"off",99
"33.8",0.0152818776873161,17,0.0891089108910891,33,"equal-or-greater",0,3,4,TRUE,"off",99
"33.9",0.013598038177293,19,0.099009900990099,33,"equal-or-greater",0,3,4,TRUE,"off",99
"33.10",0.0130847034078192,21,0.108910891089109,33,"equal-or-greater",0,3,4,TRUE,"off",99
"33.11",0.0102618779772095,23,0.118811881188119,33,"equal-or-greater",0,3,4,TRUE,"off",99
